Area_Name,Civilian_labor_force_2000,Civilian_labor_force_2001,Civilian_labor_force_2002,Civilian_labor_force_2003,Civilian_labor_force_2004,Civilian_labor_force_2005,Civilian_labor_force_2006,Civilian_labor_force_2007,Civilian_labor_force_2008,Civilian_labor_force_2009,Civilian_labor_force_2010,Civilian_labor_force_2011,Civilian_labor_force_2012,Civilian_labor_force_2013,Civilian_labor_force_2014,Civilian_labor_force_2015,Civilian_labor_force_2016,Civilian_labor_force_2017,Civilian_labor_force_2018,Civilian_labor_force_2019,Civilian_labor_force_2020,Civilian_labor_force_2021,Civilian_labor_force_2022,Civilian_labor_force_2023,Employed_2000,Employed_2001,Employed_2002,Employed_2003,Employed_2004,Employed_2005,Employed_2006,Employed_2007,Employed_2008,Employed_2009,Employed_2010,Employed_2011,Employed_2012,Employed_2013,Employed_2014,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Med_HH_Income_Percent_of_State_Total_2022,Median_Household_Income_2022,Metro_2023,Rural_Urban_Continuum_Code_2023,Unemployed_2000,Unemployed_2001,Unemployed_2002,Unemployed_2003,Unemployed_2004,Unemployed_2005,Unemployed_2006,Unemployed_2007,Unemployed_2008,Unemployed_2009,Unemployed_2010,Unemployed_2011,Unemployed_2012,Unemployed_2013,Unemployed_2014,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022,Unemployment_rate_2023,Urban_Influence_Code_2013
"McIntosh County, OK",7905.0,8042.0,8080.0,8246.0,8472.0,8424.0,8238.0,8480.0,8561.0,8944.0,7378.0,7355.0,7385.0,7375.0,7024.0,7072.0,7042.0,6905.0,6826.0,7080.0,7133.0,7199.0,7351.0,7508.0,7553.0,7640.0,7581.0,7636.0,7919.0,7946.0,7826.0,8034.0,8167.0,8214.0,6602.0,6610.0,6656.0,6671.0,6398.0,6476.0,6435.0,6400.0,6438.0,6686.0,6515.0,6748.0,6988.0,7099.0,73.3,43700.0,0.0,8.0,352.0,402.0,499.0,610.0,553.0,478.0,412.0,446.0,394.0,730.0,776.0,745.0,729.0,704.0,626.0,596.0,607.0,505.0,388.0,394.0,618.0,451.0,363.0,409.0,4.5,5.0,6.2,7.4,6.5,5.7,5.0,5.3,4.6,8.2,10.5,10.1,9.9,9.5,8.9,8.4,8.6,7.3,5.7,5.6,8.7,6.3,4.9,5.4,6.0
"McKean County, PA",21928.0,22114.0,22045.0,21553.0,21754.0,21791.0,21741.0,21693.0,21899.0,21184.0,19979.0,20067.0,20223.0,19620.0,19297.0,18989.0,18515.0,18338.0,18041.0,17553.0,17377.0,17046.0,16871.0,16704.0,20867.0,20889.0,20736.0,20235.0,20470.0,20597.0,20562.0,20569.0,20551.0,19031.0,18024.0,18350.0,18564.0,18069.0,18047.0,17814.0,17303.0,17201.0,17148.0,16638.0,15717.0,15952.0,16027.0,15976.0,80.9,58112.0,0.0,7.0,1061.0,1225.0,1309.0,1318.0,1284.0,1194.0,1179.0,1124.0,1348.0,2153.0,1955.0,1717.0,1659.0,1551.0,1250.0,1175.0,1212.0,1137.0,893.0,915.0,1660.0,1094.0,844.0,728.0,4.8,5.5,5.9,6.1,5.9,5.5,5.4,5.2,6.2,10.2,9.8,8.6,8.2,7.9,6.5,6.2,6.5,6.2,4.9,5.2,9.6,6.4,5.0,4.4,8.0
"McKenzie County, ND",2681.0,2682.0,2666.0,2732.0,2753.0,2698.0,2823.0,2930.0,3119.0,2925.0,3594.0,4606.0,6064.0,7473.0,9089.0,9132.0,7930.0,8256.0,9216.0,10592.0,9468.0,8632.0,9099.0,9803.0,2597.0,2610.0,2570.0,2634.0,2660.0,2601.0,2735.0,2843.0,3046.0,2834.0,3517.0,4527.0,5976.0,7362.0,8955.0,8905.0,7631.0,8052.0,9072.0,10436.0,8775.0,8252.0,8932.0,9679.0,115.0,84206.0,0.0,7.0,84.0,72.0,96.0,98.0,93.0,97.0,88.0,87.0,73.0,91.0,77.0,79.0,88.0,111.0,134.0,227.0,299.0,204.0,144.0,156.0,693.0,380.0,167.0,124.0,3.1,2.7,3.6,3.6,3.4,3.6,3.1,3.0,2.3,3.1,2.1,1.7,1.5,1.5,1.5,2.5,3.8,2.5,1.6,1.5,7.3,4.4,1.8,1.3,10.0
"McKinley County, NM",24414.0,24630.0,25235.0,26167.0,26473.0,26602.0,26228.0,26334.0,26348.0,26720.0,25221.0,24810.0,24929.0,24447.0,24064.0,24475.0,24587.0,24556.0,23911.0,24242.0,23494.0,23301.0,22516.0,22694.0,22784.0,23100.0,23693.0,24358.0,24640.0,24798.0,24759.0,25160.0,24947.0,24628.0,22834.0,22440.0,22584.0,21984.0,21657.0,22055.0,22260.0,22468.0,22220.0,22517.0,21198.0,20984.0,21210.0,21518.0,73.1,43720.0,0.0,5.0,1630.0,1530.0,1542.0,1809.0,1833.0,1804.0,1469.0,1174.0,1401.0,2092.0,2387.0,2370.0,2345.0,2463.0,2407.0,2420.0,2327.0,2088.0,1691.0,1725.0,2296.0,2317.0,1306.0,1176.0,6.7,6.2,6.1,6.9,6.9,6.8,5.6,4.5,5.3,7.8,9.5,9.6,9.4,10.1,10.0,9.9,9.5,8.5,7.1,7.1,9.8,9.9,5.8,5.2,8.0
"McLean County, IL",85770.0,85930.0,86559.0,85758.0,85508.0,87704.0,88781.0,90176.0,90447.0,91225.0,95925.0,95765.0,94493.0,92664.0,91147.0,91406.0,90908.0,89435.0,89397.0,88392.0,84856.0,85723.0,88311.0,90686.0,83044.0,83122.0,83418.0,82271.0,81792.0,84166.0,85767.0,86758.0,85918.0,84563.0,89107.0,89448.0,88452.0,86595.0,86138.0,87031.0,86313.0,85748.0,85716.0,85194.0,79040.0,81673.0,85015.0,87190.0,93.6,71825.0,1.0,3.0,2726.0,2808.0,3141.0,3487.0,3716.0,3538.0,3014.0,3418.0,4529.0,6662.0,6818.0,6317.0,6041.0,6069.0,5009.0,4375.0,4595.0,3687.0,3681.0,3198.0,5816.0,4050.0,3296.0,3496.0,3.2,3.3,3.6,4.1,4.3,4.0,3.4,3.8,5.0,7.3,7.1,6.6,6.4,6.5,5.5,4.8,5.1,4.1,4.1,3.6,6.9,4.7,3.7,3.9,2.0
"McLean County, KY",4763.0,4651.0,4631.0,4664.0,4628.0,4623.0,4701.0,4580.0,4573.0,4572.0,4549.0,4576.0,4562.0,4481.0,4318.0,4255.0,4333.0,4302.0,4226.0,4156.0,3940.0,3972.0,3939.0,3832.0,4525.0,4378.0,4331.0,4310.0,4322.0,4292.0,4348.0,4315.0,4245.0,4073.0,4079.0,4170.0,4212.0,4141.0,4044.0,4049.0,4127.0,4076.0,4021.0,3978.0,3721.0,3809.0,3759.0,3655.0,93.8,55555.0,1.0,3.0,238.0,273.0,300.0,354.0,306.0,331.0,353.0,265.0,328.0,499.0,470.0,406.0,350.0,340.0,274.0,206.0,206.0,226.0,205.0,178.0,219.0,163.0,180.0,177.0,5.0,5.9,6.5,7.6,6.6,7.2,7.5,5.8,7.2,10.9,10.3,8.9,7.7,7.6,6.3,4.8,4.8,5.3,4.9,4.3,5.6,4.1,4.6,4.6,2.0
"McLean County, ND",4562.0,4437.0,4616.0,4533.0,4621.0,4625.0,4674.0,4728.0,4843.0,4975.0,5110.0,4963.0,4724.0,4769.0,4831.0,4884.0,5058.0,5073.0,4824.0,4772.0,4821.0,4722.0,4757.0,4753.0,4348.0,4227.0,4379.0,4282.0,4367.0,4403.0,4470.0,4517.0,4630.0,4751.0,4857.0,4737.0,4525.0,4570.0,4643.0,4701.0,4882.0,4914.0,4676.0,4634.0,4613.0,4578.0,4616.0,4638.0,109.1,79935.0,0.0,8.0,214.0,210.0,237.0,251.0,254.0,222.0,204.0,211.0,213.0,224.0,253.0,226.0,199.0,199.0,188.0,183.0,176.0,159.0,148.0,138.0,208.0,144.0,141.0,115.0,4.7,4.7,5.1,5.5,5.5,4.8,4.4,4.5,4.4,4.5,5.0,4.6,4.2,4.2,3.9,3.7,3.5,3.1,3.1,2.9,4.3,3.0,3.0,2.4,7.0
"McLennan County, TX",104060.0,104007.0,106174.0,108506.0,110024.0,112482.0,111698.0,110366.0,111042.0,114083.0,113062.0,113321.0,112098.0,111970.0,112751.0,112616.0,116150.0,117188.0,117329.0,118259.0,118990.0,124620.0,126753.0,129409.0,99696.0,99070.0,100170.0,101918.0,104120.0,106760.0,106287.0,105644.0,106017.0,106425.0,104694.0,104616.0,104700.0,104994.0,106974.0,107995.0,111548.0,112605.0,113089.0,114319.0,111569.0,118600.0,122139.0,124650.0,87.4,63160.0,1.0,2.0,4364.0,4937.0,6004.0,6588.0,5904.0,5722.0,5411.0,4722.0,5025.0,7658.0,8368.0,8705.0,7398.0,6976.0,5777.0,4621.0,4602.0,4583.0,4240.0,3940.0,7421.0,6020.0,4614.0,4759.0,4.2,4.7,5.7,6.1,5.4,5.1,4.8,4.3,4.5,6.7,7.4,7.7,6.6,6.2,5.1,4.1,4.0,3.9,3.6,3.3,6.2,4.8,3.6,3.7,2.0
"McLeod County, MN",20199.0,20252.0,20254.0,20247.0,19947.0,20048.0,20481.0,20336.0,20427.0,20095.0,20320.0,20386.0,19954.0,20041.0,19869.0,20251.0,19765.0,19594.0,19544.0,19429.0,19417.0,19175.0,19274.0,19357.0,19555.0,19516.0,19392.0,19337.0,19042.0,19220.0,19648.0,19309.0,19198.0,18151.0,18497.0,18824.0,18593.0,18903.0,18930.0,19438.0,18893.0,18844.0,18915.0,18701.0,18296.0,18466.0,18745.0,18732.0,98.2,80874.0,0.0,4.0,644.0,736.0,862.0,910.0,905.0,828.0,833.0,1027.0,1229.0,1944.0,1823.0,1562.0,1361.0,1138.0,939.0,813.0,872.0,750.0,629.0,728.0,1121.0,709.0,529.0,625.0,3.2,3.6,4.3,4.5,4.5,4.1,4.1,5.1,6.0,9.7,9.0,7.7,6.8,5.7,4.7,4.0,4.4,3.8,3.2,3.7,5.8,3.7,2.7,3.2,3.0
"McMinn County, TN",23534.0,23321.0,23720.0,24007.0,23678.0,23716.0,24835.0,24737.0,24072.0,23362.0,22871.0,23017.0,23595.0,22928.0,22437.0,22694.0,22776.0,22688.0,22735.0,23643.0,23314.0,22508.0,21605.0,21176.0,22489.0,21767.0,21968.0,22260.0,22136.0,22279.0,23402.0,23381.0,21998.0,20193.0,19957.0,20409.0,21400.0,20860.0,20740.0,21269.0,21535.0,21694.0,21809.0,22759.0,21495.0,21438.0,20731.0,20288.0,93.4,60950.0,0.0,4.0,1045.0,1554.0,1752.0,1747.0,1542.0,1437.0,1433.0,1356.0,2074.0,3169.0,2914.0,2608.0,2195.0,2068.0,1697.0,1425.0,1241.0,994.0,926.0,884.0,1819.0,1070.0,874.0,888.0,4.4,6.7,7.4,7.3,6.5,6.1,5.8,5.5,8.6,13.6,12.7,11.3,9.3,9.0,7.6,6.3,5.4,4.4,4.1,3.7,7.8,4.8,4.0,4.2,5.0
"McMullen County, TX",400.0,439.0,434.0,458.0,432.0,382.0,340.0,336.0,333.0,361.0,488.0,659.0,742.0,881.0,1058.0,969.0,862.0,743.0,711.0,809.0,716.0,752.0,851.0,829.0,384.0,422.0,415.0,435.0,411.0,362.0,320.0,319.0,315.0,336.0,467.0,638.0,725.0,857.0,1037.0,949.0,844.0,729.0,698.0,796.0,696.0,735.0,835.0,815.0,93.4,67525.0,0.0,8.0,16.0,17.0,19.0,23.0,21.0,20.0,20.0,17.0,18.0,25.0,21.0,21.0,17.0,24.0,21.0,20.0,18.0,14.0,13.0,13.0,20.0,17.0,16.0,14.0,4.0,3.9,4.4,5.0,4.9,5.2,5.9,5.1,5.4,6.9,4.3,3.2,2.3,2.7,2.0,2.1,2.1,1.9,1.8,1.6,2.8,2.3,1.9,1.7,12.0
"McNairy County, TN",11729.0,11964.0,12258.0,12230.0,12215.0,12169.0,12348.0,12335.0,11540.0,10988.0,10513.0,10381.0,9758.0,9360.0,8968.0,8776.0,8772.0,8550.0,8292.0,8481.0,8354.0,8352.0,8383.0,8358.0,11218.0,11279.0,11486.0,11406.0,11485.0,11443.0,11581.0,11602.0,10507.0,9498.0,9140.0,9189.0,8740.0,8267.0,8013.0,8036.0,8154.0,8067.0,7839.0,8038.0,7654.0,7889.0,7997.0,7964.0,76.2,49706.0,0.0,8.0,511.0,685.0,772.0,824.0,730.0,726.0,767.0,733.0,1033.0,1490.0,1373.0,1192.0,1018.0,1093.0,955.0,740.0,618.0,483.0,453.0,443.0,700.0,463.0,386.0,394.0,4.4,5.7,6.3,6.7,6.0,6.0,6.2,5.9,9.0,13.6,13.1,11.5,10.4,11.7,10.6,8.4,7.0,5.6,5.5,5.2,8.4,5.5,4.6,4.7,6.0
"McPherson County, KS",15328.0,15110.0,15657.0,16147.0,16985.0,17001.0,17234.0,16763.0,16453.0,16873.0,16480.0,16737.0,16718.0,16618.0,16853.0,17228.0,16413.0,16380.0,16637.0,17366.0,17244.0,17175.0,17407.0,17596.0,14864.0,14563.0,15128.0,15538.0,16315.0,16354.0,16650.0,16179.0,15865.0,16035.0,15641.0,15985.0,16032.0,15974.0,16310.0,16714.0,15897.0,15930.0,16215.0,16979.0,16662.0,16797.0,17078.0,17250.0,107.2,73766.0,0.0,7.0,464.0,547.0,529.0,609.0,670.0,647.0,584.0,584.0,588.0,838.0,839.0,752.0,686.0,644.0,543.0,514.0,516.0,450.0,422.0,387.0,582.0,378.0,329.0,346.0,3.0,3.6,3.4,3.8,3.9,3.8,3.4,3.5,3.6,5.0,5.1,4.5,4.1,3.9,3.2,3.0,3.1,2.7,2.5,2.2,3.4,2.2,1.9,2.0,8.0
"McPherson County, NE",271.0,290.0,304.0,306.0,304.0,291.0,287.0,301.0,310.0,291.0,352.0,366.0,359.0,371.0,439.0,462.0,466.0,456.0,447.0,452.0,443.0,432.0,434.0,426.0,266.0,285.0,299.0,297.0,299.0,285.0,281.0,295.0,303.0,280.0,342.0,357.0,347.0,357.0,429.0,453.0,455.0,446.0,435.0,440.0,432.0,424.0,427.0,417.0,75.6,52774.0,0.0,9.0,5.0,5.0,5.0,9.0,5.0,6.0,6.0,6.0,7.0,11.0,10.0,9.0,12.0,14.0,10.0,9.0,11.0,10.0,12.0,12.0,11.0,8.0,7.0,9.0,1.8,1.7,1.6,2.9,1.6,2.1,2.1,2.0,2.3,3.8,2.8,2.5,3.3,3.8,2.3,1.9,2.4,2.2,2.7,2.7,2.5,1.9,1.6,2.1,8.0
"McPherson County, SD",1328.0,1287.0,1298.0,1270.0,1251.0,1220.0,1191.0,1115.0,1099.0,1152.0,1214.0,1175.0,1156.0,1142.0,1136.0,1120.0,1094.0,1047.0,1022.0,997.0,995.0,964.0,979.0,987.0,1290.0,1244.0,1256.0,1209.0,1195.0,1171.0,1144.0,1068.0,1052.0,1095.0,1155.0,1124.0,1105.0,1100.0,1093.0,1083.0,1056.0,1014.0,986.0,961.0,949.0,931.0,953.0,963.0,74.9,52850.0,0.0,9.0,38.0,43.0,42.0,61.0,56.0,49.0,47.0,47.0,47.0,57.0,59.0,51.0,51.0,42.0,43.0,37.0,38.0,33.0,36.0,36.0,46.0,33.0,26.0,24.0,2.9,3.3,3.2,4.8,4.5,4.0,3.9,4.2,4.3,4.9,4.9,4.3,4.4,3.7,3.8,3.3,3.5,3.2,3.5,3.6,4.6,3.4,2.7,2.4,10.0
"Meade County, KS",2161.0,2117.0,2169.0,2244.0,2206.0,2141.0,2193.0,2306.0,2393.0,2549.0,2568.0,2547.0,2480.0,2356.0,2384.0,2425.0,2388.0,2287.0,2294.0,2169.0,2159.0,2176.0,2123.0,2095.0,2101.0,2055.0,2103.0,2173.0,2123.0,2062.0,2125.0,2239.0,2323.0,2451.0,2461.0,2454.0,2397.0,2282.0,2321.0,2353.0,2324.0,2231.0,2247.0,2119.0,2100.0,2127.0,2083.0,2051.0,98.9,68038.0,0.0,9.0,60.0,62.0,66.0,71.0,83.0,79.0,68.0,67.0,70.0,98.0,107.0,93.0,83.0,74.0,63.0,72.0,64.0,56.0,47.0,50.0,59.0,49.0,40.0,44.0,2.8,2.9,3.0,3.2,3.8,3.7,3.1,2.9,2.9,3.8,4.2,3.7,3.3,3.1,2.6,3.0,2.7,2.4,2.0,2.3,2.7,2.3,1.9,2.1,10.0
"Meade County, KY",11731.0,11628.0,11599.0,11624.0,11950.0,12129.0,12001.0,11636.0,11563.0,11533.0,12403.0,12845.0,12639.0,12535.0,12126.0,11785.0,12092.0,12236.0,12229.0,12168.0,11682.0,11535.0,11561.0,11706.0,11261.0,11028.0,10912.0,10889.0,11228.0,11281.0,11238.0,10938.0,10661.0,9987.0,10927.0,11402.0,11398.0,11420.0,11274.0,11136.0,11477.0,11617.0,11672.0,11625.0,10868.0,10953.0,11034.0,11170.0,117.5,69632.0,1.0,1.0,470.0,600.0,687.0,735.0,722.0,848.0,763.0,698.0,902.0,1546.0,1476.0,1443.0,1241.0,1115.0,852.0,649.0,615.0,619.0,557.0,543.0,814.0,582.0,527.0,536.0,4.0,5.2,5.9,6.3,6.0,7.0,6.4,6.0,7.8,13.4,11.9,11.2,9.8,8.9,7.0,5.5,5.1,5.1,4.6,4.5,7.0,5.0,4.6,4.6,2.0
"Meade County, SD",12258.0,12382.0,12516.0,12581.0,12700.0,12701.0,12565.0,12295.0,12178.0,11947.0,13215.0,13222.0,13310.0,13653.0,13389.0,13421.0,13746.0,13937.0,14006.0,13989.0,13869.0,14203.0,14435.0,14617.0,11963.0,12038.0,12152.0,12167.0,12255.0,12255.0,12179.0,11946.0,11795.0,11393.0,12530.0,12598.0,12757.0,13143.0,12951.0,13004.0,13310.0,13497.0,13578.0,13562.0,13246.0,13839.0,14142.0,14317.0,100.7,71106.0,1.0,3.0,295.0,344.0,364.0,414.0,445.0,446.0,386.0,349.0,383.0,554.0,685.0,624.0,553.0,510.0,438.0,417.0,436.0,440.0,428.0,427.0,623.0,364.0,293.0,300.0,2.4,2.8,2.9,3.3,3.5,3.5,3.1,2.8,3.1,4.6,5.2,4.7,4.2,3.7,3.3,3.1,3.2,3.2,3.1,3.1,4.5,2.6,2.0,2.1,2.0
"Meagher County, MT",996.0,948.0,885.0,912.0,927.0,941.0,906.0,905.0,895.0,860.0,937.0,910.0,930.0,933.0,908.0,936.0,915.0,935.0,967.0,973.0,962.0,988.0,1000.0,1012.0,937.0,893.0,834.0,860.0,873.0,898.0,868.0,857.0,837.0,784.0,862.0,845.0,881.0,884.0,869.0,901.0,877.0,894.0,930.0,939.0,917.0,963.0,977.0,986.0,79.1,53724.0,0.0,8.0,59.0,55.0,51.0,52.0,54.0,43.0,38.0,48.0,58.0,76.0,75.0,65.0,49.0,49.0,39.0,35.0,38.0,41.0,37.0,34.0,45.0,25.0,23.0,26.0,5.9,5.8,5.8,5.7,5.8,4.6,4.2,5.3,6.5,8.8,8.0,7.1,5.3,5.3,4.3,3.7,4.2,4.4,3.8,3.5,4.7,2.5,2.3,2.6,10.0
"Mecklenburg County, NC",395941.0,408459.0,413695.0,420795.0,420044.0,429543.0,446863.0,458257.0,468852.0,470015.0,504346.0,516486.0,532231.0,538164.0,548084.0,564683.0,581630.0,592050.0,601937.0,616160.0,604094.0,620295.0,652325.0,665695.0,384235.0,390394.0,388524.0,395312.0,397263.0,406762.0,425344.0,435790.0,440764.0,418194.0,451042.0,465317.0,484538.0,498854.0,516183.0,534833.0,554067.0,566533.0,578929.0,593669.0,558343.0,589814.0,629232.0,643343.0,119.4,80645.0,1.0,1.0,11706.0,18065.0,25171.0,25483.0,22781.0,22781.0,21519.0,22467.0,28088.0,51821.0,53304.0,51169.0,47693.0,39310.0,31901.0,29850.0,27563.0,25517.0,23008.0,22491.0,45751.0,30481.0,23093.0,22352.0,3.0,4.4,6.1,6.1,5.4,5.3,4.8,4.9,6.0,11.0,10.6,9.9,9.0,7.3,5.8,5.3,4.7,4.3,3.8,3.7,7.6,4.9,3.5,3.4,1.0
"Mecklenburg County, VA",14247.0,14222.0,14169.0,13716.0,13111.0,13252.0,13136.0,13222.0,13478.0,14142.0,14183.0,14031.0,13508.0,12771.0,12663.0,12561.0,12473.0,12859.0,12719.0,12729.0,12570.0,12517.0,12966.0,13414.0,13772.0,13375.0,12671.0,12369.0,12148.0,12373.0,12387.0,12501.0,12528.0,12569.0,12546.0,12582.0,12260.0,11608.0,11705.0,11803.0,11783.0,12236.0,12199.0,12226.0,11689.0,11928.0,12516.0,12936.0,60.7,52092.0,0.0,7.0,475.0,847.0,1498.0,1347.0,963.0,879.0,749.0,721.0,950.0,1573.0,1637.0,1449.0,1248.0,1163.0,958.0,758.0,690.0,623.0,520.0,503.0,881.0,589.0,450.0,478.0,3.3,6.0,10.6,9.8,7.3,6.6,5.7,5.5,7.0,11.1,11.5,10.3,9.2,9.1,7.6,6.0,5.5,4.8,4.1,4.0,7.0,4.7,3.5,3.6,9.0
"Mecosta County, MI",18935.0,19201.0,19106.0,19806.0,19950.0,20217.0,20365.0,20039.0,19687.0,20190.0,19116.0,19083.0,18892.0,18775.0,19222.0,19235.0,19160.0,18798.0,18505.0,18492.0,18391.0,17822.0,18177.0,18963.0,18100.0,18122.0,17946.0,18477.0,18551.0,18739.0,18803.0,18511.0,18001.0,17657.0,16778.0,17012.0,17002.0,16912.0,17694.0,18036.0,18071.0,17740.0,17579.0,17621.0,16645.0,16714.0,17190.0,17952.0,83.8,56096.0,0.0,6.0,835.0,1079.0,1160.0,1329.0,1399.0,1478.0,1562.0,1528.0,1686.0,2533.0,2338.0,2071.0,1890.0,1863.0,1528.0,1199.0,1089.0,1058.0,926.0,871.0,1746.0,1108.0,987.0,1011.0,4.4,5.6,6.1,6.7,7.0,7.3,7.7,7.6,8.6,12.5,12.2,10.9,10.0,9.9,7.9,6.2,5.7,5.6,5.0,4.7,9.5,6.2,5.4,5.3,5.0
"Medina County, OH",84092.0,86525.0,88425.0,90452.0,91517.0,92208.0,93990.0,95218.0,95654.0,96145.0,95541.0,95163.0,94011.0,94391.0,94842.0,94525.0,95889.0,98287.0,99174.0,101012.0,95393.0,95806.0,97765.0,98751.0,82082.0,83912.0,84846.0,86260.0,87396.0,88166.0,89907.0,90417.0,90426.0,89394.0,88416.0,89095.0,88817.0,88883.0,90047.0,90591.0,91657.0,93717.0,95270.0,97513.0,88194.0,91780.0,93925.0,95667.0,135.5,89108.0,1.0,1.0,2010.0,2613.0,3579.0,4192.0,4121.0,4042.0,4083.0,4801.0,5228.0,6751.0,7125.0,6068.0,5194.0,5508.0,4795.0,3934.0,4232.0,4570.0,3904.0,3499.0,7199.0,4026.0,3840.0,3084.0,2.4,3.0,4.0,4.6,4.5,4.4,4.3,5.0,5.5,7.0,7.5,6.4,5.5,5.8,5.1,4.2,4.4,4.6,3.9,3.5,7.5,4.2,3.9,3.1,1.0
"Medina County, TX",18002.0,18243.0,18588.0,18961.0,19163.0,19504.0,19761.0,19410.0,19735.0,19934.0,20045.0,20235.0,20158.0,20286.0,20373.0,20431.0,20999.0,21123.0,21397.0,21614.0,21299.0,21983.0,22675.0,23213.0,17280.0,17426.0,17607.0,17837.0,18096.0,18532.0,18844.0,18589.0,18738.0,18611.0,18526.0,18674.0,18846.0,19043.0,19359.0,19531.0,20073.0,20297.0,20647.0,20927.0,19948.0,20878.0,21800.0,22333.0,97.3,70313.0,1.0,1.0,722.0,817.0,981.0,1124.0,1067.0,972.0,917.0,821.0,997.0,1323.0,1519.0,1561.0,1312.0,1243.0,1014.0,900.0,926.0,826.0,750.0,687.0,1351.0,1105.0,875.0,880.0,4.0,4.5,5.3,5.9,5.6,5.0,4.6,4.2,5.1,6.6,7.6,7.7,6.5,6.1,5.0,4.4,4.4,3.9,3.5,3.2,6.3,5.0,3.9,3.8,1.0
"Meeker County, MN",12277.0,12591.0,12681.0,12716.0,12442.0,12358.0,12397.0,12350.0,12451.0,12515.0,12821.0,12873.0,12752.0,12756.0,12890.0,13373.0,13254.0,13303.0,13176.0,13416.0,13362.0,13237.0,13604.0,13908.0,11764.0,11986.0,12032.0,11999.0,11760.0,11723.0,11762.0,11612.0,11632.0,11298.0,11690.0,11875.0,11906.0,12039.0,12284.0,12800.0,12659.0,12760.0,12704.0,12892.0,12648.0,12754.0,13225.0,13470.0,92.9,76506.0,0.0,6.0,513.0,605.0,649.0,717.0,682.0,635.0,635.0,738.0,819.0,1217.0,1131.0,998.0,846.0,717.0,606.0,573.0,595.0,543.0,472.0,524.0,714.0,483.0,379.0,438.0,4.2,4.8,5.1,5.6,5.5,5.1,5.1,6.0,6.6,9.7,8.8,7.8,6.6,5.6,4.7,4.3,4.5,4.1,3.6,3.9,5.3,3.6,2.8,3.1,4.0
"Meigs County, OH",9834.0,9783.0,9459.0,9170.0,9019.0,9041.0,9217.0,9343.0,9230.0,9369.0,10065.0,9785.0,9505.0,9407.0,9208.0,9127.0,8990.0,9016.0,9015.0,9206.0,8969.0,8730.0,8558.0,8599.0,9068.0,9092.0,8586.0,8117.0,8012.0,8126.0,8447.0,8506.0,8291.0,7974.0,8590.0,8502.0,8409.0,8293.0,8379.0,8368.0,8218.0,8283.0,8365.0,8568.0,8097.0,8148.0,8056.0,8136.0,70.5,46393.0,0.0,8.0,766.0,691.0,873.0,1053.0,1007.0,915.0,770.0,837.0,939.0,1395.0,1475.0,1283.0,1096.0,1114.0,829.0,759.0,772.0,733.0,650.0,638.0,872.0,582.0,502.0,463.0,7.8,7.1,9.2,11.5,11.2,10.1,8.4,9.0,10.2,14.9,14.7,13.1,11.5,11.8,9.0,8.3,8.6,8.1,7.2,6.9,9.7,6.7,5.9,5.4,6.0
"Meigs County, TN",4869.0,4813.0,4889.0,4831.0,4812.0,4740.0,4895.0,4896.0,4975.0,5094.0,4979.0,4974.0,5058.0,5047.0,4883.0,4866.0,4901.0,5003.0,5068.0,5208.0,5191.0,5161.0,5180.0,4965.0,4621.0,4501.0,4510.0,4455.0,4463.0,4396.0,4557.0,4593.0,4540.0,4374.0,4316.0,4371.0,4529.0,4532.0,4457.0,4498.0,4565.0,4741.0,4837.0,4976.0,4741.0,4899.0,4953.0,4719.0,83.2,54257.0,0.0,8.0,248.0,312.0,379.0,376.0,349.0,344.0,338.0,303.0,435.0,720.0,663.0,603.0,529.0,515.0,426.0,368.0,336.0,262.0,231.0,232.0,450.0,262.0,227.0,246.0,5.1,6.5,7.8,7.8,7.3,7.3,6.9,6.2,8.7,14.1,13.3,12.1,10.5,10.2,8.7,7.6,6.9,5.2,4.6,4.5,8.7,5.1,4.4,5.0,7.0
